lat,lon,time,gpp,sitename,IGBPcode
-34.0021,140.5891,2013-03-31 00:00:00,1.51767,AU-Cpr,SAV
-34.0021,140.5891,2013-04-30 00:00:00,1.31569,AU-Cpr,SAV
-34.0021,140.5891,2013-05-31 00:00:00,1.16367,AU-Cpr,SAV
-34.0021,140.5891,2013-06-30 00:00:00,1.33734,AU-Cpr,SAV
-34.0021,140.5891,2013-07-31 00:00:00,1.25223,AU-Cpr,SAV
-34.0021,140.5891,2013-08-31 00:00:00,1.4563,AU-Cpr,SAV
-34.0021,140.5891,2013-09-30 00:00:00,1.4551,AU-Cpr,SAV
-34.0021,140.5891,2013-10-31 00:00:00,1.43171,AU-Cpr,SAV
-34.0021,140.5891,2013-11-30 00:00:00,1.06014,AU-Cpr,SAV
-34.0021,140.5891,2013-12-31 00:00:00,1.02831,AU-Cpr,SAV
-34.0021,140.5891,2014-01-31 00:00:00,0.441188,AU-Cpr,SAV
-34.0021,140.5891,2014-02-28 00:00:00,0.0,AU-Cpr,SAV
-34.0021,140.5891,2014-03-31 00:00:00,0.0,AU-Cpr,SAV
-34.0021,140.5891,2014-04-30 00:00:00,0.0236413,AU-Cpr,SAV
-34.0021,140.5891,2014-05-31 00:00:00,0.0181611,AU-Cpr,SAV
-34.0021,140.5891,2014-06-30 00:00:00,0.0908189,AU-Cpr,SAV
-34.0021,140.5891,2014-07-31 00:00:00,0.0983929,AU-Cpr,SAV
-34.0021,140.5891,2014-08-31 00:00:00,0.583169,AU-Cpr,SAV
-34.0021,140.5891,2014-09-30 00:00:00,0.479115,AU-Cpr,SAV
-34.0021,140.5891,2014-10-31 00:00:00,0.206268,AU-Cpr,SAV
-34.0021,140.5891,2014-11-30 00:00:00,0.222934,AU-Cpr,SAV
-34.0021,140.5891,2014-12-31 00:00:00,0.35529,AU-Cpr,SAV
-33.6152,150.7236,2012-01-31 00:00:00,4.71559,AU-Cum,EBF
-33.6152,150.7236,2012-02-28 00:00:00,4.23563,AU-Cum,EBF
-33.6152,150.7236,2012-03-31 00:00:00,3.78539,AU-Cum,EBF
-33.6152,150.7236,2012-04-30 00:00:00,3.59964,AU-Cum,EBF
-33.6152,150.7236,2012-05-31 00:00:00,3.28553,AU-Cum,EBF
-33.6152,150.7236,2012-06-30 00:00:00,2.41785,AU-Cum,EBF
-33.6152,150.7236,2012-07-31 00:00:00,2.96426,AU-Cum,EBF
-33.6152,150.7236,2012-08-31 00:00:00,3.7445,AU-Cum,EBF
-33.6152,150.7236,2012-09-30 00:00:00,4.22616,AU-Cum,EBF
-33.6152,150.7236,2012-10-31 00:00:00,4.08139,AU-Cum,EBF
-33.6152,150.7236,2012-11-30 00:00:00,4.19495,AU-Cum,EBF
-33.6152,150.7236,2012-12-31 00:00:00,3.91484,AU-Cum,EBF
-33.6152,150.7236,2013-01-31 00:00:00,3.11261,AU-Cum,EBF
-33.6152,150.7236,2013-02-28 00:00:00,4.06281,AU-Cum,EBF
-33.6152,150.7236,2013-03-31 00:00:00,4.59402,AU-Cum,EBF
-33.6152,150.7236,2013-04-30 00:00:00,3.6256,AU-Cum,EBF
-33.6152,150.7236,2013-05-31 00:00:00,3.11759,AU-Cum,EBF
-33.6152,150.7236,2013-06-30 00:00:00,2.6431,AU-Cum,EBF
-33.6152,150.7236,2013-07-31 00:00:00,2.92139,AU-Cum,EBF
-33.6152,150.7236,2013-08-31 00:00:00,3.18788,AU-Cum,EBF
-33.6152,150.7236,2013-09-30 00:00:00,3.04993,AU-Cum,EBF
-33.6152,150.7236,2013-10-31 00:00:00,1.96581,AU-Cum,EBF
-33.6152,150.7236,2013-11-30 00:00:00,2.63832,AU-Cum,EBF
-33.6152,150.7236,2013-12-31 00:00:00,3.52785,AU-Cum,EBF
-33.6152,150.7236,2014-01-31 00:00:00,2.8261,AU-Cum,EBF
-33.6152,150.7236,2014-02-28 00:00:00,2.66696,AU-Cum,EBF
-33.6152,150.7236,2014-03-31 00:00:00,4.2134,AU-Cum,EBF
-33.6152,150.7236,2014-04-30 00:00:00,3.97475,AU-Cum,EBF
-33.6152,150.7236,2014-05-31 00:00:00,4.10438,AU-Cum,EBF
-33.6152,150.7236,2014-06-30 00:00:00,3.28566,AU-Cum,EBF
-33.6152,150.7236,2014-07-31 00:00:00,2.6168,AU-Cum,EBF
-33.6152,150.7236,2014-08-31 00:00:00,3.16166,AU-Cum,EBF
-33.6152,150.7236,2014-09-30 00:00:00,3.70078,AU-Cum,EBF
-33.6152,150.7236,2014-10-31 00:00:00,5.2674,AU-Cum,EBF
-33.6152,150.7236,2014-11-30 00:00:00,3.2425,AU-Cum,EBF
-33.6152,150.7236,2014-12-31 00:00:00,4.13779,AU-Cum,EBF
-14.0633,131.3181,2007-01-31 00:00:00,0.249932,AU-DaP,GRA
-14.0633,131.3181,2007-02-28 00:00:00,0.294094,AU-DaP,GRA
-14.0633,131.3181,2007-03-31 00:00:00,0.207519,AU-DaP,GRA
-14.0633,131.3181,2007-04-30 00:00:00,0.287645,AU-DaP,GRA
-14.0633,131.3181,2007-05-31 00:00:00,0.241366,AU-DaP,GRA
-14.0633,131.3181,2007-06-30 00:00:00,0.212178,AU-DaP,GRA
-14.0633,131.3181,2007-07-31 00:00:00,0.248844,AU-DaP,GRA
-14.0633,131.3181,2007-08-31 00:00:00,0.264026,AU-DaP,GRA
-14.0633,131.3181,2007-09-30 00:00:00,0.409706,AU-DaP,GRA
-14.0633,131.3181,2007-10-31 00:00:00,2.65673,AU-DaP,GRA
-14.0633,131.3181,2007-11-30 00:00:00,5.03152,AU-DaP,GRA
-14.0633,131.3181,2007-12-31 00:00:00,6.64038,AU-DaP,GRA
-14.0633,131.3181,2008-01-31 00:00:00,9.62188,AU-DaP,GRA
-14.0633,131.3181,2008-02-28 00:00:00,9.6269,AU-DaP,GRA
-14.0633,131.3181,2008-03-31 00:00:00,11.5753,AU-DaP,GRA
-14.0633,131.3181,2008-04-30 00:00:00,6.69059,AU-DaP,GRA
-14.0633,131.3181,2008-05-31 00:00:00,1.51784,AU-DaP,GRA
-14.0633,131.3181,2008-06-30 00:00:00,1.31002,AU-DaP,GRA
-14.0633,131.3181,2008-07-31 00:00:00,0.168481,AU-DaP,GRA
-14.0633,131.3181,2008-08-31 00:00:00,0.201876,AU-DaP,GRA
-14.0633,131.3181,2008-09-30 00:00:00,0.262632,AU-DaP,GRA
-14.0633,131.3181,2008-10-31 00:00:00,0.142226,AU-DaP,GRA
-14.0633,131.3181,2008-11-30 00:00:00,1.43708,AU-DaP,GRA
-14.0633,131.3181,2008-12-31 00:00:00,6.23721,AU-DaP,GRA
-14.0633,131.3181,2009-01-31 00:00:00,9.24763,AU-DaP,GRA
-14.0633,131.3181,2009-02-28 00:00:00,8.17492,AU-DaP,GRA
-14.0633,131.3181,2009-03-31 00:00:00,10.2807,AU-DaP,GRA
-14.0633,131.3181,2009-04-30 00:00:00,3.68841,AU-DaP,GRA
-14.0633,131.3181,2009-05-31 00:00:00,0.986948,AU-DaP,GRA
-14.0633,131.3181,2009-06-30 00:00:00,0.330794,AU-DaP,GRA
-14.0633,131.3181,2009-07-31 00:00:00,0.176267,AU-DaP,GRA
-14.0633,131.3181,2009-08-31 00:00:00,0.0500734,AU-DaP,GRA
-14.0633,131.3181,2009-09-30 00:00:00,0.0124367,AU-DaP,GRA
-14.0633,131.3181,2009-10-31 00:00:00,0.104043,AU-DaP,GRA
-14.0633,131.3181,2009-11-30 00:00:00,0.0341454,AU-DaP,GRA
-14.0633,131.3181,2009-12-31 00:00:00,4.3788,AU-DaP,GRA
-14.0633,131.3181,2010-01-31 00:00:00,8.80727,AU-DaP,GRA
-14.0633,131.3181,2010-02-28 00:00:00,9.61481,AU-DaP,GRA
-14.0633,131.3181,2010-03-31 00:00:00,12.8485,AU-DaP,GRA
-14.0633,131.3181,2010-04-30 00:00:00,3.4195,AU-DaP,GRA
-14.0633,131.3181,2010-05-31 00:00:00,1.43369,AU-DaP,GRA
-14.0633,131.3181,2010-06-30 00:00:00,0.630927,AU-DaP,GRA
-14.0633,131.3181,2010-07-31 00:00:00,0.120992,AU-DaP,GRA
-14.0633,131.3181,2010-08-31 00:00:00,0.00482392,AU-DaP,GRA
-14.0633,131.3181,2010-09-30 00:00:00,0.00714279,AU-DaP,GRA
-14.0633,131.3181,2010-10-31 00:00:00,3.0266,AU-DaP,GRA
-14.0633,131.3181,2010-11-30 00:00:00,6.96805,AU-DaP,GRA
-14.0633,131.3181,2010-12-31 00:00:00,3.65237,AU-DaP,GRA
-14.0633,131.3181,2011-01-31 00:00:00,6.69979,AU-DaP,GRA
-14.0633,131.3181,2011-02-28 00:00:00,7.77824,AU-DaP,GRA
-14.0633,131.3181,2011-03-31 00:00:00,8.44213,AU-DaP,GRA
-14.0633,131.3181,2011-04-30 00:00:00,6.08391,AU-DaP,GRA
-14.0633,131.3181,2011-05-31 00:00:00,3.03414,AU-DaP,GRA
-14.0633,131.3181,2011-06-30 00:00:00,0.84452,AU-DaP,GRA
-14.0633,131.3181,2011-07-31 00:00:00,0.45953,AU-DaP,GRA
-14.0633,131.3181,2011-08-31 00:00:00,0.298966,AU-DaP,GRA
-14.0633,131.3181,2011-09-30 00:00:00,0.257773,AU-DaP,GRA
-14.0633,131.3181,2011-10-31 00:00:00,0.705569,AU-DaP,GRA
-14.0633,131.3181,2011-11-30 00:00:00,6.55404,AU-DaP,GRA
-14.0633,131.3181,2011-12-31 00:00:00,10.9339,AU-DaP,GRA
-14.0633,131.3181,2012-01-31 00:00:00,9.35732,AU-DaP,GRA
-14.0633,131.3181,2012-02-28 00:00:00,10.4561,AU-DaP,GRA
-14.0633,131.3181,2012-03-31 00:00:00,6.00336,AU-DaP,GRA
-14.0633,131.3181,2012-04-30 00:00:00,3.85751,AU-DaP,GRA
-14.0633,131.3181,2012-05-31 00:00:00,2.55926,AU-DaP,GRA
-14.0633,131.3181,2012-06-30 00:00:00,0.0560915,AU-DaP,GRA
-14.0633,131.3181,2012-07-31 00:00:00,0.0,AU-DaP,GRA
-14.0633,131.3181,2012-08-31 00:00:00,0.00384146,AU-DaP,GRA
-14.0633,131.3181,2012-09-30 00:00:00,0.0,AU-DaP,GRA
-14.0633,131.3181,2012-10-31 00:00:00,0.0,AU-DaP,GRA
-14.0633,131.3181,2012-11-30 00:00:00,5.25347,AU-DaP,GRA
-14.0633,131.3181,2012-12-31 00:00:00,8.48622,AU-DaP,GRA
-14.0633,131.3181,2013-01-31 00:00:00,10.2838,AU-DaP,GRA
-14.0633,131.3181,2013-02-28 00:00:00,10.6596,AU-DaP,GRA
-14.0633,131.3181,2013-03-31 00:00:00,8.9671,AU-DaP,GRA
-14.0633,131.3181,2013-04-30 00:00:00,6.16812,AU-DaP,GRA
-14.0633,131.3181,2013-05-31 00:00:00,1.08947,AU-DaP,GRA
-14.0633,131.3181,2013-06-30 00:00:00,0.668892,AU-DaP,GRA
-14.0633,131.3181,2013-07-31 00:00:00,0.0401853,AU-DaP,GRA
-14.0633,131.3181,2013-08-31 00:00:00,0.0888314,AU-DaP,GRA
-14.0633,131.3181,2013-09-30 00:00:00,1.21074,AU-DaP,GRA
-14.0633,131.3181,2013-10-31 00:00:00,1.38073,AU-DaP,GRA
-14.0633,131.3181,2013-11-30 00:00:00,4.89195,AU-DaP,GRA
-14.0633,131.3181,2013-12-31 00:00:00,5.7751,AU-DaP,GRA
-14.1593,131.3881,2008-01-31 00:00:00,6.88446,AU-DaS,SAV
-14.1593,131.3881,2008-02-28 00:00:00,7.22537,AU-DaS,SAV
-14.1593,131.3881,2008-03-31 00:00:00,5.81555,AU-DaS,SAV
-14.1593,131.3881,2008-04-30 00:00:00,2.81623,AU-DaS,SAV
-14.1593,131.3881,2008-05-31 00:00:00,2.47156,AU-DaS,SAV
-14.1593,131.3881,2008-06-30 00:00:00,3.24948,AU-DaS,SAV
-14.1593,131.3881,2008-07-31 00:00:00,2.23543,AU-DaS,SAV
-14.1593,131.3881,2008-08-31 00:00:00,1.96785,AU-DaS,SAV
-14.1593,131.3881,2008-09-30 00:00:00,1.92995,AU-DaS,SAV
-14.1593,131.3881,2008-10-31 00:00:00,2.46964,AU-DaS,SAV
-14.1593,131.3881,2008-11-30 00:00:00,2.76289,AU-DaS,SAV
-14.1593,131.3881,2008-12-31 00:00:00,5.0015,AU-DaS,SAV
-14.1593,131.3881,2009-01-31 00:00:00,6.96219,AU-DaS,SAV
-14.1593,131.3881,2009-02-28 00:00:00,7.48199,AU-DaS,SAV
-14.1593,131.3881,2009-03-31 00:00:00,6.0389,AU-DaS,SAV
-14.1593,131.3881,2009-04-30 00:00:00,4.58067,AU-DaS,SAV
-14.1593,131.3881,2009-05-31 00:00:00,2.9866,AU-DaS,SAV
-14.1593,131.3881,2009-06-30 00:00:00,2.97429,AU-DaS,SAV
-14.1593,131.3881,2009-07-31 00:00:00,2.52419,AU-DaS,SAV
-14.1593,131.3881,2009-08-31 00:00:00,4.35173,AU-DaS,SAV
-14.1593,131.3881,2009-09-30 00:00:00,2.75759,AU-DaS,SAV
-14.1593,131.3881,2009-10-31 00:00:00,2.47476,AU-DaS,SAV
-14.1593,131.3881,2009-11-30 00:00:00,2.69594,AU-DaS,SAV
-14.1593,131.3881,2009-12-31 00:00:00,3.38831,AU-DaS,SAV
-14.1593,131.3881,2010-01-31 00:00:00,6.71956,AU-DaS,SAV
-14.1593,131.3881,2010-02-28 00:00:00,6.84075,AU-DaS,SAV
-14.1593,131.3881,2010-03-31 00:00:00,5.61762,AU-DaS,SAV
-14.1593,131.3881,2010-04-30 00:00:00,3.77375,AU-DaS,SAV
-14.1593,131.3881,2010-05-31 00:00:00,3.32717,AU-DaS,SAV
-14.1593,131.3881,2010-06-30 00:00:00,2.59245,AU-DaS,SAV
-14.1593,131.3881,2010-07-31 00:00:00,2.78076,AU-DaS,SAV
-14.1593,131.3881,2010-08-31 00:00:00,2.89017,AU-DaS,SAV
-14.1593,131.3881,2010-09-30 00:00:00,2.90394,AU-DaS,SAV
-14.1593,131.3881,2010-10-31 00:00:00,4.04095,AU-DaS,SAV
-14.1593,131.3881,2010-11-30 00:00:00,5.59454,AU-DaS,SAV
-14.1593,131.3881,2010-12-31 00:00:00,7.47577,AU-DaS,SAV
-14.1593,131.3881,2011-01-31 00:00:00,3.55063,AU-DaS,SAV
-14.1593,131.3881,2011-02-28 00:00:00,3.42422,AU-DaS,SAV
-14.1593,131.3881,2011-03-31 00:00:00,3.29163,AU-DaS,SAV
-14.1593,131.3881,2011-04-30 00:00:00,4.50707,AU-DaS,SAV
-14.1593,131.3881,2011-05-31 00:00:00,3.29278,AU-DaS,SAV
-14.1593,131.3881,2011-06-30 00:00:00,2.30754,AU-DaS,SAV
-14.1593,131.3881,2011-07-31 00:00:00,1.88028,AU-DaS,SAV
-14.1593,131.3881,2011-08-31 00:00:00,2.10057,AU-DaS,SAV
-14.1593,131.3881,2011-09-30 00:00:00,2.6756,AU-DaS,SAV
-14.1593,131.3881,2011-10-31 00:00:00,4.17889,AU-DaS,SAV
-14.1593,131.3881,2011-11-30 00:00:00,5.56102,AU-DaS,SAV
-14.1593,131.3881,2011-12-31 00:00:00,7.8883,AU-DaS,SAV
-14.1593,131.3881,2012-01-31 00:00:00,7.85951,AU-DaS,SAV
-14.1593,131.3881,2012-02-28 00:00:00,9.66049,AU-DaS,SAV
-14.1593,131.3881,2012-03-31 00:00:00,4.92795,AU-DaS,SAV
-14.1593,131.3881,2012-04-30 00:00:00,4.59283,AU-DaS,SAV
-14.1593,131.3881,2012-05-31 00:00:00,3.49749,AU-DaS,SAV
-14.1593,131.3881,2012-06-30 00:00:00,2.26444,AU-DaS,SAV
-14.1593,131.3881,2012-07-31 00:00:00,2.85943,AU-DaS,SAV
-14.1593,131.3881,2012-08-31 00:00:00,2.59066,AU-DaS,SAV
-14.1593,131.3881,2012-09-30 00:00:00,3.9392,AU-DaS,SAV
-14.1593,131.3881,2012-10-31 00:00:00,4.16371,AU-DaS,SAV
-14.1593,131.3881,2012-11-30 00:00:00,6.44458,AU-DaS,SAV
-14.1593,131.3881,2012-12-31 00:00:00,10.5021,AU-DaS,SAV
-14.1593,131.3881,2013-01-31 00:00:00,10.2716,AU-DaS,SAV
-14.1593,131.3881,2013-02-28 00:00:00,9.27939,AU-DaS,SAV
-14.1593,131.3881,2013-03-31 00:00:00,7.56637,AU-DaS,SAV
-14.1593,131.3881,2013-04-30 00:00:00,3.74414,AU-DaS,SAV
-14.1593,131.3881,2013-05-31 00:00:00,3.27338,AU-DaS,SAV
-14.1593,131.3881,2013-06-30 00:00:00,3.05414,AU-DaS,SAV
-14.1593,131.3881,2013-07-31 00:00:00,2.48691,AU-DaS,SAV
-14.1593,131.3881,2013-08-31 00:00:00,3.05333,AU-DaS,SAV
-14.1593,131.3881,2013-09-30 00:00:00,3.13092,AU-DaS,SAV
-14.1593,131.3881,2013-10-31 00:00:00,3.73716,AU-DaS,SAV
-14.1593,131.3881,2013-11-30 00:00:00,4.49716,AU-DaS,SAV
-14.1593,131.3881,2013-12-31 00:00:00,5.34038,AU-DaS,SAV
-14.1593,131.3881,2014-01-31 00:00:00,6.14306,AU-DaS,SAV
-14.1593,131.3881,2014-02-28 00:00:00,6.40567,AU-DaS,SAV
-14.1593,131.3881,2014-03-31 00:00:00,5.58694,AU-DaS,SAV
-14.1593,131.3881,2014-04-30 00:00:00,4.31308,AU-DaS,SAV
-14.1593,131.3881,2014-05-31 00:00:00,3.85523,AU-DaS,SAV
-14.1593,131.3881,2014-06-30 00:00:00,3.16699,AU-DaS,SAV
-14.1593,131.3881,2014-07-31 00:00:00,3.05298,AU-DaS,SAV
-14.1593,131.3881,2014-08-31 00:00:00,2.34904,AU-DaS,SAV
-14.1593,131.3881,2014-09-30 00:00:00,2.32607,AU-DaS,SAV
-14.1593,131.3881,2014-10-31 00:00:00,3.0033,AU-DaS,SAV
-14.1593,131.3881,2014-11-30 00:00:00,4.75564,AU-DaS,SAV
-14.1593,131.3881,2014-12-31 00:00:00,5.36475,AU-DaS,SAV
-15.2588,132.3706,2008-01-31 00:00:00,1.89236,AU-Dry,SAV
-15.2588,132.3706,2008-02-28 00:00:00,1.48588,AU-Dry,SAV
-15.2588,132.3706,2008-03-31 00:00:00,1.81727,AU-Dry,SAV
-15.2588,132.3706,2008-04-30 00:00:00,1.85753,AU-Dry,SAV
-15.2588,132.3706,2008-05-31 00:00:00,1.72087,AU-Dry,SAV
-15.2588,132.3706,2008-06-30 00:00:00,1.6202,AU-Dry,SAV
-15.2588,132.3706,2008-07-31 00:00:00,1.66843,AU-Dry,SAV
-15.2588,132.3706,2008-08-31 00:00:00,1.75928,AU-Dry,SAV
-15.2588,132.3706,2008-09-30 00:00:00,1.55359,AU-Dry,SAV
-15.2588,132.3706,2008-10-31 00:00:00,1.5362,AU-Dry,SAV
-15.2588,132.3706,2008-11-30 00:00:00,2.24463,AU-Dry,SAV
-15.2588,132.3706,2008-12-31 00:00:00,2.54271,AU-Dry,SAV
-15.2588,132.3706,2009-01-31 00:00:00,5.26192,AU-Dry,SAV
-15.2588,132.3706,2009-02-28 00:00:00,4.859,AU-Dry,SAV
-15.2588,132.3706,2009-03-31 00:00:00,4.72547,AU-Dry,SAV
-15.2588,132.3706,2009-04-30 00:00:00,4.22655,AU-Dry,SAV
-15.2588,132.3706,2009-05-31 00:00:00,4.69558,AU-Dry,SAV
-15.2588,132.3706,2009-06-30 00:00:00,3.60186,AU-Dry,SAV
-15.2588,132.3706,2009-07-31 00:00:00,2.31864,AU-Dry,SAV
-15.2588,132.3706,2009-08-31 00:00:00,1.94841,AU-Dry,SAV
-15.2588,132.3706,2009-09-30 00:00:00,1.41709,AU-Dry,SAV
-15.2588,132.3706,2009-10-31 00:00:00,1.30107,AU-Dry,SAV
-15.2588,132.3706,2009-11-30 00:00:00,1.07837,AU-Dry,SAV
-15.2588,132.3706,2009-12-31 00:00:00,1.87565,AU-Dry,SAV
-15.2588,132.3706,2010-01-31 00:00:00,5.32286,AU-Dry,SAV
-15.2588,132.3706,2010-02-28 00:00:00,7.04437,AU-Dry,SAV
-15.2588,132.3706,2010-03-31 00:00:00,6.90158,AU-Dry,SAV
-15.2588,132.3706,2010-04-30 00:00:00,5.10391,AU-Dry,SAV
-15.2588,132.3706,2010-05-31 00:00:00,4.41156,AU-Dry,SAV
-15.2588,132.3706,2010-06-30 00:00:00,4.01539,AU-Dry,SAV
-15.2588,132.3706,2010-07-31 00:00:00,2.98272,AU-Dry,SAV
-15.2588,132.3706,2010-08-31 00:00:00,2.19667,AU-Dry,SAV
-15.2588,132.3706,2010-09-30 00:00:00,2.19134,AU-Dry,SAV
-15.2588,132.3706,2010-10-31 00:00:00,1.86762,AU-Dry,SAV
-15.2588,132.3706,2010-11-30 00:00:00,2.56587,AU-Dry,SAV
-15.2588,132.3706,2010-12-31 00:00:00,3.673,AU-Dry,SAV
-15.2588,132.3706,2011-01-31 00:00:00,6.30989,AU-Dry,SAV
-15.2588,132.3706,2011-02-28 00:00:00,5.35947,AU-Dry,SAV
-15.2588,132.3706,2011-03-31 00:00:00,4.96207,AU-Dry,SAV
-15.2588,132.3706,2011-04-30 00:00:00,4.68131,AU-Dry,SAV
-15.2588,132.3706,2011-05-31 00:00:00,4.01198,AU-Dry,SAV
-15.2588,132.3706,2011-06-30 00:00:00,3.90167,AU-Dry,SAV
-15.2588,132.3706,2011-07-31 00:00:00,3.61993,AU-Dry,SAV
-15.2588,132.3706,2011-08-31 00:00:00,3.21358,AU-Dry,SAV
-15.2588,132.3706,2011-09-30 00:00:00,3.68935,AU-Dry,SAV
-15.2588,132.3706,2011-10-31 00:00:00,2.3865,AU-Dry,SAV
-15.2588,132.3706,2011-11-30 00:00:00,3.23211,AU-Dry,SAV
-15.2588,132.3706,2011-12-31 00:00:00,4.35259,AU-Dry,SAV
-15.2588,132.3706,2012-01-31 00:00:00,4.88467,AU-Dry,SAV
-15.2588,132.3706,2012-02-28 00:00:00,4.38373,AU-Dry,SAV
-15.2588,132.3706,2012-03-31 00:00:00,5.43634,AU-Dry,SAV
-15.2588,132.3706,2012-04-30 00:00:00,5.48242,AU-Dry,SAV
-15.2588,132.3706,2012-05-31 00:00:00,4.18113,AU-Dry,SAV
-15.2588,132.3706,2012-06-30 00:00:00,2.97527,AU-Dry,SAV
-15.2588,132.3706,2012-07-31 00:00:00,2.31779,AU-Dry,SAV
-15.2588,132.3706,2012-08-31 00:00:00,1.77378,AU-Dry,SAV
-15.2588,132.3706,2012-09-30 00:00:00,1.84793,AU-Dry,SAV
-15.2588,132.3706,2012-10-31 00:00:00,1.77445,AU-Dry,SAV
-15.2588,132.3706,2012-11-30 00:00:00,1.5847,AU-Dry,SAV
-15.2588,132.3706,2012-12-31 00:00:00,1.90165,AU-Dry,SAV
-15.2588,132.3706,2013-01-31 00:00:00,2.96925,AU-Dry,SAV
-15.2588,132.3706,2013-02-28 00:00:00,5.21351,AU-Dry,SAV
-15.2588,132.3706,2013-03-31 00:00:00,5.6742,AU-Dry,SAV
-15.2588,132.3706,2013-04-30 00:00:00,5.52483,AU-Dry,SAV
-15.2588,132.3706,2013-05-31 00:00:00,4.52521,AU-Dry,SAV
-15.2588,132.3706,2013-06-30 00:00:00,3.66939,AU-Dry,SAV
-15.2588,132.3706,2013-07-31 00:00:00,4.03071,AU-Dry,SAV
-15.2588,132.3706,2013-08-31 00:00:00,3.77093,AU-Dry,SAV
-15.2588,132.3706,2013-09-30 00:00:00,3.51705,AU-Dry,SAV
-15.2588,132.3706,2013-10-31 00:00:00,2.98392,AU-Dry,SAV
-15.2588,132.3706,2013-11-30 00:00:00,4.07864,AU-Dry,SAV
-15.2588,132.3706,2013-12-31 00:00:00,4.21609,AU-Dry,SAV
-15.2588,132.3706,2014-01-31 00:00:00,6.51626,AU-Dry,SAV
-15.2588,132.3706,2014-02-28 00:00:00,6.0681,AU-Dry,SAV
-15.2588,132.3706,2014-03-31 00:00:00,5.80464,AU-Dry,SAV
-15.2588,132.3706,2014-04-30 00:00:00,4.70812,AU-Dry,SAV
-15.2588,132.3706,2014-05-31 00:00:00,3.22987,AU-Dry,SAV
-15.2588,132.3706,2014-06-30 00:00:00,1.88172,AU-Dry,SAV
-15.2588,132.3706,2014-07-31 00:00:00,1.4461,AU-Dry,SAV
-15.2588,132.3706,2014-08-31 00:00:00,1.07863,AU-Dry,SAV
-15.2588,132.3706,2014-09-30 00:00:00,1.05507,AU-Dry,SAV
-15.2588,132.3706,2014-10-31 00:00:00,1.05669,AU-Dry,SAV
-15.2588,132.3706,2014-11-30 00:00:00,1.36884,AU-Dry,SAV
-15.2588,132.3706,2014-12-31 00:00:00,3.83375,AU-Dry,SAV
-23.8587,148.4746,2011-01-31 00:00:00,0.0,AU-Emr,GRA
-23.8587,148.4746,2011-02-28 00:00:00,0.0,AU-Emr,GRA
-23.8587,148.4746,2011-03-31 00:00:00,0.0,AU-Emr,GRA
-23.8587,148.4746,2011-04-30 00:00:00,0.0,AU-Emr,GRA
-23.8587,148.4746,2011-05-31 00:00:00,0.0,AU-Emr,GRA
-23.8587,148.4746,2011-06-30 00:00:00,0.634894,AU-Emr,GRA
-23.8587,148.4746,2011-07-31 00:00:00,1.4123,AU-Emr,GRA
-23.8587,148.4746,2011-08-31 00:00:00,2.68568,AU-Emr,GRA
-23.8587,148.4746,2011-09-30 00:00:00,2.12717,AU-Emr,GRA
-23.8587,148.4746,2011-10-31 00:00:00,0.815194,AU-Emr,GRA
-23.8587,148.4746,2011-11-30 00:00:00,1.19685,AU-Emr,GRA
-23.8587,148.4746,2011-12-31 00:00:00,2.10072,AU-Emr,GRA
-23.8587,148.4746,2012-01-31 00:00:00,0.845818,AU-Emr,GRA
-23.8587,148.4746,2012-02-28 00:00:00,2.05854,AU-Emr,GRA
-23.8587,148.4746,2012-03-31 00:00:00,0.909765,AU-Emr,GRA
-23.8587,148.4746,2012-04-30 00:00:00,1.21612,AU-Emr,GRA
-23.8587,148.4746,2012-05-31 00:00:00,0.378246,AU-Emr,GRA
-23.8587,148.4746,2012-06-30 00:00:00,0.668755,AU-Emr,GRA
-23.8587,148.4746,2012-07-31 00:00:00,1.04189,AU-Emr,GRA
-23.8587,148.4746,2012-08-31 00:00:00,3.2882,AU-Emr,GRA
-23.8587,148.4746,2012-09-30 00:00:00,4.33904,AU-Emr,GRA
-23.8587,148.4746,2012-10-31 00:00:00,1.42836,AU-Emr,GRA
-23.8587,148.4746,2012-11-30 00:00:00,0.814689,AU-Emr,GRA
-23.8587,148.4746,2012-12-31 00:00:00,0.831651,AU-Emr,GRA
-23.8587,148.4746,2013-01-31 00:00:00,0.96011,AU-Emr,GRA
-23.8587,148.4746,2013-02-28 00:00:00,1.26714,AU-Emr,GRA
-23.8587,148.4746,2013-03-31 00:00:00,0.720928,AU-Emr,GRA
-23.8587,148.4746,2013-04-30 00:00:00,0.260931,AU-Emr,GRA
-23.8587,148.4746,2013-05-31 00:00:00,0.269128,AU-Emr,GRA
-23.8587,148.4746,2013-06-30 00:00:00,0.588766,AU-Emr,GRA
-23.8587,148.4746,2013-07-31 00:00:00,1.25016,AU-Emr,GRA
-23.8587,148.4746,2013-08-31 00:00:00,1.7382,AU-Emr,GRA
-23.8587,148.4746,2013-09-30 00:00:00,0.634219,AU-Emr,GRA
-23.8587,148.4746,2013-10-31 00:00:00,0.216954,AU-Emr,GRA
-23.8587,148.4746,2013-11-30 00:00:00,2.10103,AU-Emr,GRA
-23.8587,148.4746,2013-12-31 00:00:00,0.750012,AU-Emr,GRA
-12.5452,131.3072,2006-01-31 00:00:00,5.7183,AU-Fog,WET
-12.5452,131.3072,2006-02-28 00:00:00,5.47086,AU-Fog,WET
